name,x,y,z
Dll4,31.930455,9.398816,1
Dll4,32.225633,8.103899,1
Dll4,31.662077,6.108749,1
Dll4,28.939132,7.623524,1
Dll4,31.289287,7.920066,1
Dll4,32.142057,8.338534,1
Dll4,30.948965,5.562070,1
Dll4,30.178252,7.123423,1
Dll4,30.976038,7.556130,1
Dll4,30.498574,5.930576,1
Dll4,33.349478,7.883125,1
Dll4,31.368135,6.303438,1
Dll4,30.064688,6.233949,1
Dll4,31.897218,8.398763,1
Dll4,30.339746,5.534959,1
Notch1,29.697874,6.783692,1
Notch1,30.322089,6.360549,1
Notch1,32.644713,8.085804,1
Apoe,32.955498,6.366479,1
Apoe,32.078377,7.193077,1
Apoe,29.474866,7.528201,1
Apoe,31.519681,8.608658,1
Apoe,31.641487,5.719957,1
Apoe,30.532696,6.631725,1
Apoe,30.904621,7.579937,1
Apoe,32.409887,8.819843,1
Apoe,30.418725,9.729929,1
Apoe,30.594812,7.715291,1
Apoe,33.234729,7.817450,1
Apoe,31.737941,8.486241,1
Apoe,30.194054,8.147681,1
Lrp1,30.049130,6.506951,1
Lrp1,32.840428,8.927821,1
Lrp1,29.628632,8.414635,1
Lrp1,33.106172,7.640782,1
Lrp1,30.922493,9.201748,1
Thbs1,30.570613,9.821395,1
Thbs1,31.526777,9.809550,1
Thbs1,32.576976,6.848320,1
Thbs1,30.779238,8.954022,1
Thbs1,33.091371,7.472085,1
Thbs1,30.833839,7.472155,1
Thbs1,31.648742,7.042882,1
Thbs1,32.430013,7.951046,1
Cd47,29.075325,7.929780,1
Cd47,31.517534,6.589833,1
Tgfb1,38.227444,9.724835,1
Tgfb1,38.632577,8.302832,1
Tgfb1,38.196637,9.412555,1
Tgfb1,41.074732,8.171144,1
Tgfb1,41.141676,8.616840,1
Tgfb1,39.450786,10.313502,1
Tgfb1,38.790763,9.044417,1
Tgfb1,38.465014,8.648549,1
Tgfb1,39.596478,9.962641,1
Tgfb1,39.660930,6.617532,1
Tgfb1,39.044719,8.757032,1
Tgfb1,38.142422,8.578429,1
Tgfb1,40.083826,10.245273,1
Tgfbr1,39.912632,8.371198,1
Tgfbr1,39.919308,6.894678,1
Tgfbr1,39.345809,10.044680,1
Tgfbr1,39.827096,8.828536,1
Tgfbr1,41.064725,8.379573,1
Tgfbr1,39.433608,9.794770,1
Tgfbr1,40.728695,8.034077,1
Tgfbr1,40.981324,7.347070,1
Tgfbr1,38.524765,9.838589,1
Tgfbr1,38.518798,6.950315,1
Tgfbr1,39.154807,8.788398,1
Tgfbr1,40.213024,9.834673,1
Tgfbr2,39.735718,6.717367,1
Tgfbr2,38.954267,8.151213,1
Tgfbr2,41.229950,8.638143,1
Tgfbr2,37.765774,7.901761,1
Wnt5a,40.130015,9.541509,1
Wnt5a,40.189244,8.039866,1
Wnt5a,40.967452,9.058474,1
Wnt5a,37.833945,7.346432,1
Wnt5a,40.910594,7.479466,1
Wnt5a,40.845452,8.612681,1
Fzd1,40.513515,7.640368,1
Fzd1,41.040512,8.062277,1
Fzd1,40.570449,9.356730,1
Fzd1,39.288554,7.960514,1
Fzd1,38.506320,9.856573,1
Fzd1,40.115609,9.436035,1
Fzd1,38.807702,6.798047,1
Fzd1,37.505993,8.216803,1
Fzd1,40.695822,7.819245,1
Fzd1,40.406235,9.940461,1
Fzd1,39.540539,10.290743,1
Fzd1,38.382454,7.787635,1
Ror2,38.083418,7.935714,1
Ror2,40.290290,8.020889,1
Ror2,39.781475,8.289832,1
Ror2,39.693197,6.529633,1
Cxcl12,39.033168,8.781131,1
Cxcl12,40.083052,6.705840,1
Cxcl12,38.713506,9.686570,1
Cxcl12,39.782802,7.624294,1
Cxcl12,38.550882,7.488521,1
Cxcl12,40.299881,10.076902,1
Cxcl12,38.581387,10.180027,1
Cxcl12,38.150928,7.839461,1
Cxcl12,38.332329,9.035490,1
Cxcl12,40.146904,6.937766,1
Cxcl12,39.654573,7.153969,1
Cxcl12,39.418358,9.036721,1
Cxcl12,39.677094,7.166710,1
Cxcl12,38.084772,8.365377,1
Cxcr4,37.950286,9.142931,1
Cxcr4,37.922376,7.192888,1
Cxcr4,40.440311,9.612614,1
Cxcr4,41.128617,9.145099,1
Cxcr4,38.480289,7.566196,1
Vegfa,39.898444,7.160410,1
Vegfa,39.653358,9.814879,1
Kdr,41.181816,9.266016,1
Kdr,39.251527,6.703266,1
Kdr,40.722762,7.175336,1
Kdr,38.830456,8.732987,1
Kdr,38.100042,9.834373,1
Kdr,41.134692,7.890790,1
Flt1,39.711527,9.296375,1
Flt1,40.012753,7.925538,1
Flt1,38.392371,7.821062,1
Flt1,38.929333,10.013620,1
Flt1,41.178357,7.999302,1
Flt1,38.130211,8.561210,1
Pdgfb,40.740495,7.606596,1
Pdgfb,37.798611,8.480329,1
Pdgfrb,39.501895,8.951545,1
Pdgfrb,40.422838,7.206938,1
Pdgfrb,40.020848,9.390309,1
Pdgfrb,41.060407,8.343919,1
Pdgfrb,39.106326,8.037279,1
Pdgfrb,41.326170,8.077146,1
Pdgfrb,38.391801,8.114232,1
Pdgfrb,38.872014,6.705331,1
Pdgfrb,39.908469,6.507323,1
Pdgfrb,38.716796,7.581054,1
Pdgfrb,37.643131,8.468891,1
Pdgfrb,39.367774,9.408657,1
Pdgfrb,39.249721,7.120561,1
Pdgfrb,39.770738,7.748263,1
Hgf,38.926676,9.339651,1
Hgf,38.896834,6.785085,1
Hgf,38.122580,8.824922,1
Hgf,40.599072,9.688646,1
Hgf,41.233564,8.359589,1
Hgf,39.727997,10.010942,1
Met,39.363512,8.780902,1
Met,39.735997,9.028065,1
Met,40.058983,10.137398,1
Met,38.995450,10.132914,1
Met,40.907710,7.963677,1
Met,37.725556,8.604764,1
Met,40.540137,9.199549,1
Met,37.626693,8.458766,1
Met,40.188562,6.740844,1
Met,38.989449,7.057511,1
Met,40.344756,6.785556,1
Met,37.478288,8.689556,1
Il6ra,40.476318,7.427517,1
Il6ra,40.325370,8.847274,1
Il6ra,39.571699,7.783588,1
Il6ra,37.924150,8.740379,1
Il6ra,40.797701,7.163528,1
Il6ra,39.576041,7.165625,1
Il6ra,40.492464,9.728626,1
Il6ra,40.091737,9.814402,1
Il6ra,40.942605,8.264453,1
Il6ra,38.450377,7.132957,1
Il6ra,40.103090,7.283873,1
Ephb2,38.616974,8.458425,1
Ephb2,38.638662,7.723220,1
Ephb2,37.701277,8.360854,1
Ephb2,40.962733,8.611687,1
Ephb2,39.953013,9.388082,1
Ephb2,40.269623,8.624453,1
Ephb2,41.464487,8.276505,1
Ephb2,39.164540,6.899470,1
Ephb2,39.782684,6.567371,1
Ephb2,39.085757,8.399487,1
Ephb2,38.957072,6.513269,1
Spp1,39.391657,9.813288,1
Spp1,38.651757,9.407557,1
Spp1,39.239711,7.227399,1
Cd44,41.127852,7.798341,1
Cd44,41.253986,8.759864,1
Cd44,39.667905,7.014042,1
Cd44,37.622078,8.481996,1
Cd44,38.745510,8.810965,1
Cd44,39.062004,9.401548,1
Cd44,39.103733,7.672821,1
Cd44,38.617551,7.361136,1
Cd44,40.209260,7.260481,1
Cd44,41.187584,7.630123,1
Cd44,40.120119,9.976079,1
Cd44,39.863408,10.226032,1
Cd44,38.743022,7.623406,1
Cd44,39.468200,9.763991,1
Cd44,40.023491,6.740252,1
Ccl2,40.542982,8.675520,1
Ccl2,38.098578,9.162711,1
Ccl2,40.148562,9.385762,1
Ccl2,40.506296,7.530560,1
Ccr2,39.409396,7.045204,1
Ccr2,37.912383,8.791541,1
Ccr2,39.401800,9.449144,1
Ccr2,41.332443,8.319845,1
Ccr2,39.403664,7.702273,1
Ccr2,40.288512,8.604299,1
Ccr2,41.141496,7.751966,1
Ccr2,37.501250,8.159075,1
Ccr2,40.371252,9.643191,1
Ccr2,39.914686,9.462440,1
Ccr2,41.204788,7.756492,1
Ccr2,40.267388,9.045182,1
Ccr2,39.047862,8.166358,1
Ccr2,37.998170,7.969077,1
Ccr2,39.183613,9.498711,1
Ccr2,39.716046,10.374766,1
Bmp4,38.281850,9.434817,1
Bmp4,38.923885,10.044100,1
Bmp4,39.893762,8.765713,1
Bmp4,39.399347,6.731092,1
Bmpr2,39.348098,9.638840,1
Bmpr2,40.087566,8.272780,1
Bmpr2,39.999037,9.650013,1
Bmpr2,39.136223,10.033354,1
Bmpr2,38.928667,7.085863,1
Fgf2,38.446638,7.593184,1
Fgf2,39.487864,8.033252,1
Fgf2,38.820129,9.981574,1
Fgfr1,39.190389,8.939957,1
Fgfr1,38.506834,9.848887,1
Fgfr1,40.694817,9.633212,1
Fgfr1,39.716359,6.861909,1
Fgfr1,39.526340,10.249682,1
Fgfr1,39.885234,10.312659,1
Fgfr1,39.334303,7.991893,1
Egf,39.897319,7.081422,1
Egf,38.213461,8.827717,1
Egf,38.118410,7.381648,1
Egfr,40.295501,7.806030,1
Egfr,38.325765,7.224505,1
Egfr,38.817939,7.187229,1
Egfr,38.100076,9.556373,1
Egfr,39.177272,9.318071,1
Egfr,38.462899,8.149615,1
Egfr,39.907972,8.539946,1
Egfr,38.788692,6.577597,1
Egfr,38.720378,8.661946,1
Jag1,39.887744,7.509111,1
Jag1,40.970488,8.403727,1
Jag1,39.615269,9.853884,1
Jag1,38.552986,9.972123,1
Jag1,40.926900,9.594421,1
Jag1,39.663959,6.588840,1
Dll4,40.223032,7.854031,1
Dll4,37.622067,8.201100,1
Dll4,39.106039,8.789626,1
Dll4,39.204986,9.401222,1
Dll4,40.399424,7.446622,1
Dll4,38.660573,6.641140,1
Dll4,38.926981,10.117560,1
Dll4,40.103562,8.537767,1
Dll4,40.052395,9.401803,1
Dll4,38.321513,9.240821,1
Dll4,39.476124,8.962764,1
Dll4,39.324813,8.167251,1
Dll4,40.168929,6.639514,1
Dll4,39.078129,6.939798,1
Dll4,38.564672,7.089739,1
Dll4,41.257687,7.623129,1
Dll4,38.044965,9.147616,1
Dll4,39.482057,8.383924,1
Dll4,37.858491,8.170568,1
Notch1,39.210933,7.249144,1
Notch1,39.218021,9.268884,1
Notch1,37.657604,7.759708,1
Apoe,40.419358,7.711183,1
Apoe,39.372774,10.230095,1
Apoe,39.237002,7.032493,1
Apoe,38.918201,8.899809,1
Apoe,39.807190,6.902492,1
Apoe,38.081119,9.792792,1
Apoe,38.418267,6.809676,1
Apoe,38.121750,8.662397,1
Apoe,41.280906,7.687869,1
Apoe,41.226729,8.000905,1
Apoe,38.563831,8.661156,1
Apoe,38.011622,9.748418,1
Apoe,38.315392,9.768629,1
Apoe,41.215594,7.523285,1
Lrp1,40.879725,7.961194,1
Lrp1,37.463887,8.547196,1
Lrp1,39.633993,9.299209,1
Lrp1,41.086863,8.062234,1
Thbs1,38.748698,8.279877,1
Thbs1,37.512496,8.282752,1
Thbs1,38.439297,7.674214,1
Thbs1,37.663622,7.847434,1
Cd47,40.547565,7.782604,1
Tgfb1,45.792042,7.357131,1
Tgfb1,45.729193,8.190241,1
Tgfb1,45.203919,7.677995,1
Tgfb1,46.034240,8.721997,1
Tgfb1,46.898013,8.474746,1
Tgfb1,46.316724,7.136893,1
Tgfb1,47.811833,9.127648,1
Tgfbr1,46.411604,9.602371,1
Tgfbr1,45.364484,6.998603,1
Tgfbr1,45.821521,7.661425,1
Tgfbr1,47.431797,6.628815,1
Tgfbr2,45.614215,9.186106,1
Tgfbr2,44.899321,7.492768,1
Tgfbr2,46.631305,7.604071,1
Tgfbr2,47.771651,6.750120,1
Tgfbr2,46.485266,7.332443,1
Tgfbr2,47.014486,6.616482,1
Wnt5a,45.639516,9.343468,1
Wnt5a,45.026861,7.290349,1
Fzd1,46.060746,7.112566,1
Fzd1,47.827953,7.732993,1
Fzd1,45.404235,7.823343,1
Fzd1,47.469496,9.041707,1
Fzd1,44.973169,8.656964,1
Fzd1,48.019321,7.605512,1
Fzd1,46.585422,9.427291,1
Fzd1,48.100973,8.145335,1
Fzd1,44.814396,8.008977,1
Fzd1,45.866306,8.567580,1
Fzd1,47.795882,7.900952,1
Ror2,47.610991,6.668903,1
Ror2,45.335962,7.803276,1
Ror2,44.984495,7.412491,1
Ror2,47.498299,7.718806,1
Ror2,46.448208,7.003591,1
Cxcl12,45.305595,6.927751,1
Cxcl12,47.406244,7.169911,1
Cxcl12,45.910136,8.587131,1
Cxcl12,47.225772,8.730673,1
Cxcl12,47.304674,7.120775,1
Cxcl12,45.894821,9.319659,1
Cxcl12,46.706307,8.810386,1
Cxcl12,46.977460,7.743861,1
Cxcl12,45.367163,8.623328,1
Cxcl12,46.630607,8.865922,1
Cxcl12,46.697114,8.957944,1
Cxcl12,47.443620,7.252848,1
Cxcl12,45.564274,8.480579,1
Cxcl12,47.102388,7.806077,1
Cxcl12,47.212509,7.215575,1
Cxcl12,47.466104,7.674266,1
Cxcl12,47.615496,8.571736,1
Cxcl12,46.726839,9.452189,1
Cxcl12,45.713741,6.723774,1
Cxcl12,47.029984,9.328937,1
Cxcl12,45.854604,9.569464,1
Cxcl12,46.360794,6.598185,1
Cxcl12,47.421541,6.939946,1
Cxcl12,45.705109,7.661941,1
Cxcr4,46.045388,6.972186,1
Cxcr4,48.046228,8.365596,1
Vegfa,47.881442,8.402485,1
Vegfa,47.155077,8.904443,1
Vegfa,46.857373,7.522372,1
Vegfa,45.830600,6.746487,1
Vegfa,47.007325,7.400184,1
Vegfa,46.878406,6.818025,1
Vegfa,45.561943,8.399306,1
Vegfa,45.560940,8.775999,1
Vegfa,47.413314,8.653749,1
Vegfa,45.798154,6.927428,1
Kdr,47.049956,8.855698,1
Kdr,45.168244,8.445281,1
Kdr,47.574549,7.178897,1
Kdr,46.297181,7.503469,1
Kdr,47.462574,7.662082,1
Flt1,46.009325,8.599031,1
Flt1,47.862501,8.733729,1
Flt1,46.571112,8.874190,1
Flt1,47.236878,9.520270,1
Flt1,46.843896,6.276870,1
Flt1,47.596449,6.662264,1
Flt1,45.795245,8.036147,1
Flt1,46.073485,8.783043,1
Flt1,46.457489,7.664926,1
Flt1,47.427257,9.072403,1
Flt1,46.791227,8.211352,1
Pdgfb,47.646084,8.866879,1
Pdgfb,46.946277,8.457267,1
Pdgfb,46.703434,9.453156,1
Pdgfb,46.616794,8.255576,1
Pdgfrb,47.881998,7.022714,1
Pdgfrb,46.876020,8.771794,1
Pdgfrb,47.077021,9.322835,1
Pdgfrb,46.515175,9.638171,1
Pdgfrb,47.147616,6.749003,1
Pdgfrb,48.165982,8.033546,1
Pdgfrb,46.297840,6.394791,1
Pdgfrb,47.847524,8.586418,1
Pdgfrb,47.093798,6.320720,1
Pdgfrb,45.418515,7.333568,1
Pdgfrb,45.201284,8.606131,1
Pdgfrb,47.712229,7.290730,1
Pdgfrb,46.548435,8.171528,1
Pdgfrb,45.316909,6.827908,1
Pdgfrb,47.530313,8.387396,1
Pdgfrb,47.673655,7.482501,1
Pdgfrb,46.707006,8.968948,1
Pdgfrb,46.010505,8.269415,1
Hgf,45.795768,6.794416,1
Hgf,45.691506,6.840388,1
Hgf,47.245863,8.017557,1
Hgf,46.793766,8.415542,1
Hgf,46.459715,7.333672,1
Hgf,46.150039,7.293887,1
Hgf,47.037271,8.420608,1
Hgf,45.104200,7.866169,1
Hgf,46.754491,7.357257,1
Met,45.362384,6.908958,1
Met,46.325513,8.399630,1
Met,46.811780,8.382672,1
Met,47.334835,7.238199,1
Met,44.989825,7.715335,1
Met,45.535588,8.964510,1
Met,47.596097,8.505900,1
Met,47.235362,8.440230,1
Met,46.114547,9.375710,1
Met,45.817509,6.590158,1
Met,48.138342,8.604158,1
Met,48.020963,8.476636,1
Met,46.432598,6.590310,1
Met,45.096446,8.514314,1
Met,46.473786,7.290655,1
Met,46.645742,7.465371,1
Met,45.102678,7.935896,1
Met,47.036343,6.863234,1
Il6,46.616882,9.168520,1
Il6,46.513597,9.219613,1
Il6,45.004367,8.303396,1
Il6ra,46.564211,8.725740,1
Il6ra,46.125203,8.004572,1
Il6ra,46.650667,8.977944,1
Il6ra,45.605090,8.011629,1
Il6ra,44.985069,7.327804,1
Il6ra,45.608642,7.685186,1
Il6ra,47.116778,8.187601,1
Il6ra,45.167251,7.395061,1
Il6ra,47.236280,8.173352,1
Il6ra,46.097007,8.843081,1
Il6ra,47.282243,7.735614,1
Efnb1,47.480655,8.340763,1
Efnb1,46.930726,8.408668,1
Efnb1,45.701751,8.475486,1
Ephb2,47.661638,8.685819,1
Ephb2,46.026940,7.935528,1
Ephb2,47.125846,7.228070,1
Ephb2,48.163049,7.532870,1
Ephb2,45.745484,8.279060,1
Ephb2,47.052561,7.030311,1
Ephb2,47.190417,9.058987,1
Ephb2,44.897330,8.048635,1
Ephb2,46.301566,6.308413,1
Ephb2,46.380013,6.537835,1
Ephb2,44.767469,7.938798,1
Ephb2,48.082646,7.529530,1
Ephb2,46.727011,6.620994,1
Ephb2,46.414487,9.583256,1
Spp1,47.352108,7.997702,1
Spp1,45.407637,8.706456,1
Spp1,45.831103,7.665480,1
Spp1,47.171186,8.448193,1
Spp1,46.394089,8.110412,1
Spp1,46.205616,7.121956,1
Spp1,45.909768,8.758864,1
Spp1,44.888936,7.819636,1
Spp1,47.121888,8.768987,1
Spp1,46.383498,7.595117,1
Cd44,47.346036,6.429104,1
Cd44,45.173771,6.864100,1
Cd44,45.547094,8.529351,1
Cd44,46.775314,8.145743,1
Cd44,46.557255,9.156160,1
Cd44,45.695842,7.901159,1
Cd44,45.946902,7.453420,1
Cd44,46.156769,8.631299,1
Cd44,46.099530,6.746976,1
Cd44,46.478567,7.521530,1
Ccl2,44.972509,8.722403,1
Ccl2,47.588935,8.316799,1
Ccl2,47.167219,8.109875,1
Ccl2,45.836505,8.103581,1
Ccr2,44.837521,7.742110,1
Ccr2,46.691803,8.488828,1
Ccr2,47.058824,6.878525,1
Ccr2,47.235466,7.286333,1
Ccr2,45.339422,6.726874,1
Ccr2,47.258724,9.327890,1
Ccr2,45.440794,6.774467,1
Ccr2,47.069086,8.958609,1
Ccr2,47.704110,9.188337,1
Ccr2,46.930870,8.113477,1
Ccr2,47.288984,7.364795,1
Ccr2,45.742122,7.400842,1
Ccr2,46.056878,7.320062,1
Ccr2,45.273306,8.269046,1
Bmp4,46.072596,8.704044,1
Bmp4,47.455868,9.080742,1
Bmpr2,46.982185,8.768769,1
Bmpr2,45.899588,8.953874,1
Bmpr2,46.177436,6.840909,1
Bmpr2,47.515171,6.890512,1
Bmpr2,47.300910,6.676356,1
Bmpr2,47.549641,9.338995,1
Bmpr2,46.818554,6.644740,1
Bmpr2,46.886394,8.570363,1
Bmpr2,45.661012,7.193970,1
Bmpr2,46.033160,6.981783,1
Bmpr2,45.755247,7.879269,1
Bmpr2,46.786659,8.341168,1
Bmpr2,47.070657,6.753508,1
Fgf2,47.954689,7.444290,1
Fgf2,46.662866,6.694593,1
Fgf2,47.197695,6.376010,1
Fgf2,46.414325,7.378222,1
Fgfr1,46.159681,7.444664,1
Fgfr1,47.810313,8.623544,1
Fgfr1,46.871274,7.336916,1
Fgfr1,47.994765,8.684641,1
Fgfr1,46.737433,8.184003,1
Fgfr1,46.222381,6.348115,1
Fgfr1,45.228264,7.823381,1
Fgfr1,46.069462,8.674839,1
Fgfr1,46.568543,6.320786,1
Fgfr1,46.116911,8.770393,1
Fgfr1,46.471137,8.333884,1
Fgfr1,46.460619,8.217075,1
Fgfr1,46.727909,7.076772,1
Egf,46.039265,6.735061,1
Egf,47.415505,6.470938,1
Egf,46.163960,8.327844,1
Egf,46.514698,7.684044,1
Egf,46.583884,8.340759,1
Egf,46.617946,7.864303,1
Egf,45.371226,7.992950,1
Egfr,45.972095,7.165353,1
Egfr,47.572228,6.866313,1
Egfr,45.556695,8.375048,1
Egfr,47.130854,6.539716,1
Egfr,45.687732,8.549965,1
Jag1,47.003075,8.062364,1
Jag1,46.774467,8.032075,1
Jag1,47.448439,9.275135,1
Jag1,46.997217,6.396933,1
Jag1,45.525441,6.965725,1
Dll4,47.561964,8.973481,1
Dll4,46.277583,9.185619,1
Dll4,48.090370,7.480155,1
Dll4,46.674378,9.441867,1
Dll4,46.743534,8.115724,1
Dll4,47.229618,8.068538,1
Dll4,46.155849,6.943429,1
Dll4,48.254723,8.115568,1
Dll4,45.435647,7.710943,1
Dll4,45.255915,7.790887,1
Dll4,45.162309,8.196750,1
Dll4,47.242440,7.304727,1
Dll4,46.409456,7.949426,1
Dll4,47.134453,7.190498,1
Dll4,46.280914,9.681654,1
Dll4,45.983052,7.628724,1
Dll4,46.413467,8.981068,1
Notch1,47.664989,7.839784,1
Notch1,46.680545,9.257952,1
Notch1,46.174596,8.173017,1
Apoe,46.656664,7.771823,1
Apoe,47.772621,7.008792,1
Apoe,47.844785,8.626850,1
Apoe,46.694354,6.587580,1
Apoe,46.168993,7.756923,1
Apoe,47.911591,8.488481,1
Apoe,47.196809,8.473287,1
Apoe,45.802681,7.945952,1
Apoe,46.906741,6.409658,1
Apoe,46.729518,7.612982,1
Apoe,45.060081,8.649407,1
Apoe,45.557430,9.052018,1
Lrp1,45.637628,7.389590,1
Lrp1,46.280603,9.342195,1
Lrp1,47.604500,9.154910,1
Lrp1,45.994426,7.669382,1
Thbs1,46.182845,6.834823,1
Thbs1,47.005856,9.593683,1
Thbs1,46.258543,6.610929,1
Thbs1,47.270173,6.886002,1
Cd47,45.800935,8.215960,1
Cd47,47.174644,8.890185,1
Tgfb1,6.623819,16.443495,1
Tgfbr1,6.855022,16.532919,1
Tgfbr1,9.551908,14.000151,1
Tgfbr1,7.525633,17.818849,1
Tgfbr1,8.654272,15.379877,1
Tgfbr1,7.929711,16.821765,1
Tgfbr1,7.605948,14.501767,1
Tgfbr2,6.513641,15.986610,1
Tgfbr2,7.767178,17.114496,1
Tgfbr2,9.909880,14.286059,1
Wnt5a,8.625054,14.902651,1
Wnt5a,9.226616,16.584627,1
Wnt5a,7.498107,16.428114,1
Wnt5a,9.933662,14.863756,1
Wnt5a,7.447154,16.504796,1
Wnt5a,7.332377,16.968697,1
Wnt5a,8.304697,15.276688,1
Wnt5a,8.916155,15.278322,1
Wnt5a,8.281285,18.132036,1
Fzd1,8.713674,16.581220,1
Fzd1,7.555556,14.859211,1
Ror2,8.568311,15.997961,1
Ror2,9.866329,16.690369,1
Cxcl12,8.689055,17.869159,1
Cxcl12,8.983171,15.263837,1
Cxcl12,8.012056,16.650521,1
Cxcl12,8.206031,16.981863,1
Cxcl12,8.754217,14.652564,1
Cxcl12,6.630907,15.974630,1
Cxcl12,8.989240,14.827778,1
Cxcr4,9.011437,18.050115,1
Cxcr4,7.677786,17.570185,1
Cxcr4,7.756544,14.491581,1
Cxcr4,8.567213,16.751916,1
Vegfa,6.871291,16.053238,1
Vegfa,8.728264,14.071753,1
Vegfa,10.317953,14.774401,1
Vegfa,8.369117,15.315085,1
Kdr,7.019628,16.897300,1
Kdr,7.655805,15.415637,1
Kdr,7.314790,15.269564,1
Kdr,7.378579,17.644530,1
Kdr,7.030889,16.684005,1
Flt1,6.915456,15.282131,1
Flt1,8.849482,17.598300,1
Pdgfb,7.542556,17.473967,1
Pdgfb,9.804647,17.680400,1
Pdgfb,8.652550,14.502155,1
Pdgfb,8.015596,17.236205,1
Pdgfb,8.130709,14.154174,1
Pdgfrb,7.833186,13.922822,1
Pdgfrb,6.704254,16.416852,1
Pdgfrb,6.797845,16.561582,1
Pdgfrb,6.520490,16.232297,1
Pdgfrb,9.485883,15.957906,1
Pdgfrb,7.832870,17.993102,1
Pdgfrb,7.114375,15.864438,1
Pdgfrb,7.222632,16.768702,1
Pdgfrb,9.924819,14.314535,1
Pdgfrb,9.591397,14.231696,1
Hgf,8.817087,17.017032,1
Hgf,6.972348,14.902268,1
Hgf,9.016468,17.759322,1
Hgf,8.806789,17.007560,1
Hgf,7.740391,17.838913,1
Hgf,8.272537,14.315258,1
Hgf,9.304589,14.109604,1
Hgf,6.942136,17.177512,1
Hgf,8.882336,17.440955,1
Hgf,9.523548,16.905817,1
Hgf,7.831320,15.843636,1
Hgf,6.709799,16.341332,1
Hgf,8.063815,15.583429,1
Hgf,9.542213,16.666491,1
Hgf,9.594187,14.193016,1
Hgf,7.765060,17.677274,1
Hgf,6.506165,14.893989,1
Hgf,9.816833,16.845274,1
Met,7.424345,15.246846,1
Met,8.939702,16.071283,1
Met,6.683194,16.455099,1
Met,8.163256,15.024435,1
Il6,9.310802,14.861287,1
Il6,9.199163,15.754215,1
Il6,9.549071,14.110808,1
Il6,9.335576,14.130068,1
Il6ra,7.246192,17.360015,1
Il6ra,7.182836,15.231547,1
Il6ra,9.650856,15.871985,1
Il6ra,6.649618,17.019741,1
Il6ra,8.243690,16.766142,1
Il6ra,7.741568,17.724167,1
Il6ra,8.933028,15.344134,1
Efnb1,7.246717,14.765025,1
Efnb1,7.565403,14.335300,1
Efnb1,9.720290,15.594253,1
Efnb1,7.933229,17.535770,1
Efnb1,7.072840,16.580082,1
Ephb2,9.230174,16.284567,1
Ephb2,8.987866,15.694433,1
Ephb2,6.825528,14.888009,1
Ephb2,9.500234,16.001905,1
Ephb2,7.321292,17.027764,1
Ephb2,7.480058,17.425600,1
Ephb2,8.506793,16.274637,1
Spp1,9.760497,15.936695,1
Spp1,7.057466,17.576907,1
Spp1,10.008605,16.373025,1
Spp1,6.813869,15.051057,1
Spp1,8.325365,15.770351,1
Spp1,7.601471,14.994033,1
Cd44,8.592483,14.969307,1
Cd44,8.084007,14.205819,1
Cd44,7.917415,15.161908,1
Cd44,7.526698,14.256906,1
Cd44,7.160832,16.009998,1
Cd44,9.053397,16.959649,1
Ccl2,8.577762,14.507341,1
Ccl2,7.894719,14.095883,1
Ccl2,7.617978,14.303214,1
Ccr2,7.226772,14.897692,1
Ccr2,9.111337,17.855148,1
Ccr2,9.933997,15.585878,1
Bmp4,10.481834,15.019677,1
Bmp4,6.570245,16.087631,1
Bmpr2,7.784487,15.073604,1
Bmpr2,9.885573,16.360056,1
Bmpr2,8.747889,14.691187,1
Fgf2,8.840444,14.167582,1
Fgf2,8.055817,14.804824,1
Fgf2,7.523879,16.101017,1
Fgf2,8.468690,16.589735,1
Fgf2,9.167238,16.652726,1
Fgf2,7.161974,15.210817,1
Fgfr1,8.235321,17.974195,1
Fgfr1,6.345974,15.587857,1
Egf,8.269690,15.714405,1
Egf,10.215406,14.859439,1
Egf,7.381819,14.703032,1
Egf,6.978355,16.373565,1
Egf,8.646151,14.343589,1
Egf,8.694631,16.402921,1
Egf,9.236392,16.717560,1
Egf,7.039305,17.474361,1
Egf,8.540449,17.177094,1
Egf,8.731388,17.541854,1
Egf,7.252618,14.835974,1
Egfr,10.570721,15.263354,1
Egfr,9.495189,14.222861,1
Egfr,7.327058,17.185573,1
Egfr,7.282930,17.505189,1
Jag1,8.942227,16.835894,1
Jag1,10.137423,16.341244,1
Jag1,8.405848,15.804440,1
Jag1,7.093336,15.831424,1
Jag1,8.569699,15.501024,1
Jag1,10.123546,16.449564,1
Jag1,6.755211,14.820771,1
Jag1,6.642985,14.737732,1
Dll4,7.902656,17.212407,1
Dll4,9.175883,15.821925,1
Dll4,8.522365,15.694666,1
Notch1,7.587165,15.997466,1
Notch1,6.839959,14.768407,1
Notch1,9.334344,16.109163,1
Notch1,7.836691,16.862724,1
Notch1,6.844273,17.375628,1
Apoe,9.617526,16.782419,1
Apoe,7.320317,16.237178,1
Apoe,8.119685,17.772413,1
Apoe,6.975504,14.572277,1
Apoe,7.022369,16.896033,1
Apoe,10.063235,14.652828,1
Apoe,9.464374,15.368746,1
Lrp1,10.453763,15.740142,1
Lrp1,8.958814,14.179671,1
Lrp1,9.922846,15.768850,1
Lrp1,8.355676,14.068828,1
Lrp1,8.238053,14.009678,1
Lrp1,8.931871,17.146744,1
Lrp1,6.956359,17.127750,1
Lrp1,8.027398,13.940679,1
Lrp1,8.865545,14.258237,1
